recipe_id,seed,status,rule_id,severity,measured_value,threshold,affected_ids,reason
WIDE_BRANCH_RUN,1924737070,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737071,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737071,Rejected,ROOM_TOO_EMPTY,Info,0.584337,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737071,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737071,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737071,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737071,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737071,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737071,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737071,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737071,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737072,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737072,Rejected,ROOM_TOO_EMPTY,Info,0.584717,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737072,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737072,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737072,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737072,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737072,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737072,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737072,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737072,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737073,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737073,Rejected,ROOM_TOO_EMPTY,Info,0.587646,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737073,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737073,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737073,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737073,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737073,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737073,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737073,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737073,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737074,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737074,Rejected,ROOM_TOO_EMPTY,Info,0.586697,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737074,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737074,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737074,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737074,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737074,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737074,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737074,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737074,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737075,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737075,Rejected,ROOM_TOO_EMPTY,Info,0.585775,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737075,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737075,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737075,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737075,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737075,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737075,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737075,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737075,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737076,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737076,Rejected,ROOM_TOO_EMPTY,Info,0.583306,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737076,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737076,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737076,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737076,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737076,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737076,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737076,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737076,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737077,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737077,Rejected,ROOM_TOO_EMPTY,Info,0.585395,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737077,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737077,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737077,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737077,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737077,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737077,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737077,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737077,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
WIDE_BRANCH_RUN,1924737078,Rejected,ROUTE_TOO_STRAIGHT,Reject,9,6,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main route keeps 9 consecutive room frames on one row; the profile allows 6.
WIDE_BRANCH_RUN,1924737078,Rejected,ROOM_TOO_EMPTY,Info,0.587511,0.8,B01_NORTH;B02_SOUTH;B03_NORTH;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Open-tile ratio remains below the hollow-room threshold.
WIDE_BRANCH_RUN,1924737078,Rejected,ROOM_TOO_NOISY,Info,0,2600,OUTSIDE_QUIET,Isolated open fragments remain within the visual-noise threshold.
WIDE_BRANCH_RUN,1924737078,Rejected,BRANCH_TOO_SHORT,Info,8,4,B01_NORTH;B03_NORTH,Every branch has the minimum readable direct-route length.
WIDE_BRANCH_RUN,1924737078,Rejected,BRANCH_TOO_DEEP,Info,0.098901,0.24,B02_SOUTH,Branch depth stays subordinate to the main route.
WIDE_BRANCH_RUN,1924737078,Rejected,CONNECTOR_CROWDING,Info,30,4,,Connector gate spacing remains readable.
WIDE_BRANCH_RUN,1924737078,Rejected,VERTICAL_VARIATION_LOW,Info,0,0,R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,Main-room vertical span meets the recipe profile.
WIDE_BRANCH_RUN,1924737078,Rejected,BACKTRACK_SHAPE_BAD,Info,4,4,S1;S2,Split/rejoin detour separation remains legible.
WIDE_BRANCH_RUN,1924737078,Rejected,OPEN_ISLAND_REQUIRED,Info,0,0,C01;C02;C03;C04;C05;C06;C07;C08;C10;C11;C12;R01_START;R02_WIDE;R03_WIDE;R04_WIDE;R05_WIDE;R06_WIDE;R07_WIDE;R08_WIDE;R09_EXIT,"Every required route, connector, and room-center tile is reachable from start."
WIDE_BRANCH_RUN,1924737078,Rejected,REPAIR_POLICY_VIOLATION,Info,0,0,,"No fallback carve, silent repair, or rotation was recorded."
